game_id,game_date,team_abbrev,home_away,shots_for,shots_against,goals_for,goals_against
2024020174,2024-11-02,FLA,home,25,25,4,2
2024020174,2024-11-02,DAL,away,25,25,2,4
2024020175,2024-11-02,PHI,home,20,31,0,3
2024020175,2024-11-02,BOS,away,31,20,3,0
2024020176,2024-11-02,LAK,home,40,21,3,4
2024020176,2024-11-02,CHI,away,21,40,4,3
2024020177,2024-11-02,WSH,home,22,36,7,2
2024020177,2024-11-02,CBJ,away,36,22,2,7
2024020178,2024-11-02,OTT,home,23,22,3,0
2024020178,2024-11-02,SEA,away,22,23,0,3
2024020179,2024-11-02,DET,home,23,32,2,1
2024020179,2024-11-02,BUF,away,32,23,1,2
2024020180,2024-11-02,PIT,home,24,26,3,1
2024020180,2024-11-02,MTL,away,26,24,1,3
2024020181,2024-11-02,STL,home,24,37,4,2
2024020181,2024-11-02,TOR,away,37,24,2,4
2024020182,2024-11-02,NSH,home,26,31,5,2
2024020182,2024-11-02,COL,away,31,26,2,5
2024020183,2024-11-02,VGK,home,35,19,4,3
2024020183,2024-11-02,UTA,away,19,35,3,4
2024020184,2024-11-02,SJS,home,23,28,2,3
2024020184,2024-11-02,VAN,away,28,23,3,2
2024020185,2024-11-03,NYR,home,40,37,5,2
2024020185,2024-11-03,NYI,away,37,40,2,5
2024020186,2024-11-03,WPG,home,34,30,7,4
2024020186,2024-11-03,TBL,away,30,34,4,7
2024020187,2024-11-03,BOS,home,33,23,2,0
2024020187,2024-11-03,SEA,away,23,33,0,2
2024020188,2024-11-03,CAR,home,45,21,4,2
2024020188,2024-11-03,WSH,away,21,45,2,4
2024020189,2024-11-03,MIN,home,33,28,2,1
2024020189,2024-11-03,TOR,away,28,33,1,2
2024020190,2024-11-03,CGY,home,31,31,2,4
2024020190,2024-11-03,EDM,away,31,31,4,2
2024020191,2024-11-03,ANA,home,40,29,2,4
2024020191,2024-11-03,CHI,away,29,40,4,2
2024020192,2024-11-04,NSH,home,16,27,0,3
2024020192,2024-11-04,LAK,away,27,16,3,0
2024020193,2024-11-04,EDM,home,31,16,0,3
2024020193,2024-11-04,NJD,away,16,31,3,0
2024020194,2024-11-05,BUF,home,34,38,5,1
2024020194,2024-11-05,OTT,away,38,34,1,5
2024020195,2024-11-05,TOR,home,27,29,4,0
2024020195,2024-11-05,BOS,away,29,27,0,4
2024020196,2024-11-05,MTL,home,24,35,2,3
2024020196,2024-11-05,CGY,away,35,24,3,2
2024020197,2024-11-05,CAR,home,35,16,6,4
2024020197,2024-11-05,PHI,away,16,35,4,6
2024020198,2024-11-05,NYI,home,26,35,4,3
2024020198,2024-11-05,PIT,away,35,26,3,4
2024020199,2024-11-05,STL,home,23,23,3,2
2024020199,2024-11-05,TBL,away,23,23,2,3
2024020200,2024-11-05,MIN,home,24,28,1,5
2024020200,2024-11-05,LAK,away,28,24,5,1
2024020201,2024-11-05,WPG,home,28,21,3,0
2024020201,2024-11-05,UTA,away,21,28,0,3
2024020202,2024-11-05,COL,home,32,20,6,3
2024020202,2024-11-05,SEA,away,20,32,3,6
2024020203,2024-11-05,ANA,home,22,37,1,5
2024020203,2024-11-05,VAN,away,37,22,5,1
2024020204,2024-11-05,SJS,home,27,50,2,1
2024020204,2024-11-05,CBJ,away,50,27,1,2
2024020205,2024-11-06,WSH,home,36,35,3,2
2024020205,2024-11-06,NSH,away,35,36,2,3
2024020206,2024-11-06,CHI,home,29,25,1,4
2024020206,2024-11-06,DET,away,25,29,4,1
2024020207,2024-11-06,EDM,home,29,35,2,4
2024020207,2024-11-06,VGK,away,35,29,4,2
2024020208,2024-11-07,BOS,home,38,37,4,3
2024020208,2024-11-07,CGY,away,37,38,3,4
2024020209,2024-11-07,OTT,home,30,25,2,4
2024020209,2024-11-07,NYI,away,25,30,4,2
2024020210,2024-11-07,TBL,home,23,31,1,2
2024020210,2024-11-07,PHI,away,31,23,2,1
2024020211,2024-11-07,FLA,home,34,18,6,2
2024020211,2024-11-07,NSH,away,18,34,2,6
2024020212,2024-11-07,NJD,home,27,24,5,3
2024020212,2024-11-07,MTL,away,24,27,3,5
2024020213,2024-11-07,NYR,home,26,22,1,6
2024020213,2024-11-07,BUF,away,22,26,6,1
2024020214,2024-11-07,CAR,home,18,36,5,1
2024020214,2024-11-07,PIT,away,36,18,1,5
2024020215,2024-11-07,STL,home,15,31,2,4
2024020215,2024-11-07,UTA,away,31,15,4,2
2024020216,2024-11-07,DAL,home,40,26,3,1
2024020216,2024-11-07,CHI,away,26,40,1,3
2024020217,2024-11-07,WPG,home,28,35,1,0
2024020217,2024-11-07,COL,away,35,28,0,1
2024020218,2024-11-07,LAK,home,28,23,2,4
2024020218,2024-11-07,VAN,away,23,28,4,2
2024020219,2024-11-07,SJS,home,26,31,2,5
2024020219,2024-11-07,MIN,away,31,26,5,2
2024020220,2024-11-08,TOR,home,20,22,3,1
2024020220,2024-11-08,DET,away,22,20,1,3
2024020221,2024-11-08,WSH,home,34,32,2,4
2024020221,2024-11-08,PIT,away,32,34,4,2
2024020222,2024-11-08,ANA,home,35,31,2,5
2024020222,2024-11-08,MIN,away,31,35,5,2
2024020223,2024-11-08,SEA,home,32,24,4,3
2024020223,2024-11-08,VGK,away,24,32,3,4
2024020224,2024-11-09,BUF,home,19,26,3,2
2024020224,2024-11-09,CGY,away,26,19,2,3
2024020225,2024-11-09,FLA,home,31,37,4,3
2024020225,2024-11-09,PHI,away,37,31,3,4
2024020226,2024-11-09,BOS,home,16,34,2,3
2024020226,2024-11-09,OTT,away,34,16,3,2
2024020227,2024-11-09,TOR,home,27,21,4,1
2024020227,2024-11-09,MTL,away,21,27,1,4
2024020228,2024-11-09,DET,home,37,24,0,4
2024020228,2024-11-09,NYR,away,24,37,4,0
2024020229,2024-11-09,STL,home,25,27,1,8
2024020229,2024-11-09,WSH,away,27,25,8,1
2024020230,2024-11-09,WPG,home,25,33,4,1
2024020230,2024-11-09,DAL,away,33,25,1,4
2024020231,2024-11-09,NYI,home,22,33,3,4
2024020231,2024-11-09,NJD,away,33,22,4,3
2024020232,2024-11-09,NSH,home,21,27,4,0
2024020232,2024-11-09,UTA,away,27,21,0,4
2024020233,2024-11-09,COL,home,29,31,6,4
2024020233,2024-11-09,CAR,away,31,29,4,6
2024020234,2024-11-09,LAK,home,23,26,5,2
2024020234,2024-11-09,CBJ,away,26,23,2,5
2024020235,2024-11-09,VAN,home,20,31,3,7
2024020235,2024-11-09,EDM,away,31,20,7,3
2024020236,2024-11-10,NJD,home,44,27,0,1
2024020236,2024-11-10,SJS,away,27,44,1,0
2024020237,2024-11-10,CHI,home,22,33,2,1
2024020237,2024-11-10,MIN,away,33,22,1,2
2024020238,2024-11-10,ANA,home,30,40,4,2
2024020238,2024-11-10,CBJ,away,40,30,2,4
2024020239,2024-11-11,BUF,home,18,23,5,7
2024020239,2024-11-11,MTL,away,23,18,7,5
2024020240,2024-11-11,PHI,home,43,31,4,3
2024020240,2024-11-11,SJS,away,31,43,3,4
2024020241,2024-11-11,PIT,home,21,40,1,7
2024020241,2024-11-11,DAL,away,40,21,7,1
2024020242,2024-11-11,CGY,home,28,29,3,1
2024020242,2024-11-11,LAK,away,29,28,1,3
2024020243,2024-11-11,COL,home,32,30,3,2
2024020243,2024-11-11,NSH,away,30,32,2,3
2024020244,2024-11-11,VGK,home,32,34,2,5
2024020244,2024-11-11,CAR,away,34,32,5,2
2024020245,2024-11-12,TOR,home,27,41,0,3
2024020245,2024-11-12,OTT,away,41,27,3,0
2024020246,2024-11-12,FLA,home,35,24,1,4
2024020246,2024-11-12,NJD,away,24,35,4,1
2024020247,2024-11-12,NYR,home,36,33,3,6
2024020247,2024-11-12,WPG,away,33,36,6,3
2024020248,2024-11-12,STL,home,22,30,2,3
2024020248,2024-11-12,BOS,away,30,22,3,2
2024020249,2024-11-12,EDM,home,42,22,4,3
2024020249,2024-11-12,NYI,away,22,42,3,4
2024020250,2024-11-12,VAN,home,32,29,3,1
2024020250,2024-11-12,CGY,away,29,32,1,3
2024020251,2024-11-12,SEA,home,33,40,5,2
2024020251,2024-11-12,CBJ,away,40,33,2,5
2024020252,2024-11-13,PIT,home,33,31,2,3
2024020252,2024-11-13,DET,away,31,33,3,2
2024020253,2024-11-13,WSH,home,27,34,3,4
2024020253,2024-11-13,TOR,away,34,27,4,3
2024020254,2024-11-13,UTA,home,21,50,4,1
2024020254,2024-11-13,CAR,away,50,21,1,4
2024020255,2024-11-13,COL,home,26,15,4,2
2024020255,2024-11-13,LAK,away,15,26,2,4
2024020256,2024-11-13,ANA,home,24,39,2,3
2024020256,2024-11-13,VGK,away,39,24,3,2
2024020257,2024-11-14,BUF,home,33,27,4,3
2024020257,2024-11-14,STL,away,27,33,3,4
2024020258,2024-11-14,OTT,home,37,19,4,5
2024020258,2024-11-14,PHI,away,19,37,5,4
2024020259,2024-11-14,TBL,home,29,24,4,1
2024020259,2024-11-14,WPG,away,24,29,1,4
2024020260,2024-11-14,FLA,home,27,29,2,6
2024020260,2024-11-14,NJD,away,29,27,6,2
2024020261,2024-11-14,NYR,home,35,27,3,2
2024020261,2024-11-14,SJS,away,27,35,2,3
2024020262,2024-11-14,DAL,home,38,25,7,2
2024020262,2024-11-14,BOS,away,25,38,2,7
2024020263,2024-11-14,MIN,home,28,19,3,0
2024020263,2024-11-14,MTL,away,19,28,0,3
2024020264,2024-11-14,EDM,home,34,22,3,2
2024020264,2024-11-14,NSH,away,22,34,2,3
2024020265,2024-11-14,VAN,home,26,32,2,5
2024020265,2024-11-14,NYI,away,32,26,5,2
2024020266,2024-11-14,SEA,home,26,19,3,1
2024020266,2024-11-14,CHI,away,19,26,1,3
2024020267,2024-11-15,CBJ,home,39,23,6,2
2024020267,2024-11-15,PIT,away,23,39,2,6
2024020268,2024-11-15,COL,home,19,20,2,5
2024020268,2024-11-15,WSH,away,20,19,5,2
2024020269,2024-11-15,CGY,home,33,29,2,0
2024020269,2024-11-15,NSH,away,29,33,0,2
2024020270,2024-11-15,UTA,home,32,29,2,4
2024020270,2024-11-15,VGK,away,29,32,4,2
2024020271,2024-11-15,ANA,home,29,25,6,4
2024020271,2024-11-15,DET,away,25,29,4,6
2024020272,2024-11-16,BOS,home,18,31,2,3
2024020272,2024-11-16,STL,away,31,18,3,2
2024020273,2024-11-16,SEA,home,27,24,3,2
2024020273,2024-11-16,NYI,away,24,27,2,3
2024020274,2024-11-16,TOR,home,22,30,4,3
2024020274,2024-11-16,EDM,away,30,22,3,4
2024020275,2024-11-16,MTL,home,30,26,5,1
2024020275,2024-11-16,CBJ,away,26,30,1,5
2024020276,2024-11-16,TBL,home,26,29,4,0
2024020276,2024-11-16,NJD,away,29,26,0,4
2024020277,2024-11-16,FLA,home,31,27,5,0
2024020277,2024-11-16,WPG,away,27,31,0,5
2024020278,2024-11-16,PHI,home,32,25,5,2
2024020278,2024-11-16,BUF,away,25,32,2,5
2024020279,2024-11-16,PIT,home,36,29,4,3
2024020279,2024-11-16,SJS,away,29,36,3,4
2024020280,2024-11-16,CAR,home,28,24,4,0
2024020280,2024-11-16,OTT,away,24,28,0,4
2024020281,2024-11-16,MIN,home,23,40,1,2
2024020281,2024-11-16,DAL,away,40,23,2,1
2024020282,2024-11-16,LAK,home,41,18,4,1
2024020282,2024-11-16,DET,away,18,41,1,4
2024020283,2024-11-16,VAN,home,33,29,4,1
2024020283,2024-11-16,CHI,away,29,33,1,4
2024020284,2024-11-17,CAR,home,24,30,4,1
2024020284,2024-11-17,STL,away,30,24,1,4
2024020285,2024-11-17,VAN,home,27,22,3,5
2024020285,2024-11-17,NSH,away,22,27,5,3
2024020286,2024-11-17,VGK,home,42,25,2,5
2024020286,2024-11-17,WSH,away,25,42,5,2
2024020287,2024-11-17,SEA,home,24,23,0,2
2024020287,2024-11-17,NYR,away,23,24,2,0
2024020288,2024-11-18,BOS,home,29,28,1,5
2024020288,2024-11-18,CBJ,away,28,29,5,1
2024020289,2024-11-18,PHI,home,26,29,2,3
2024020289,2024-11-18,COL,away,29,26,3,2
2024020290,2024-11-18,MTL,home,25,30,3,0
2024020290,2024-11-18,EDM,away,30,25,0,3
2024020291,2024-11-18,DAL,home,36,27,2,4
2024020291,2024-11-18,ANA,away,27,36,4,2
2024020292,2024-11-18,UTA,home,26,24,2,6
2024020292,2024-11-18,WSH,away,24,26,6,2
2024020293,2024-11-18,SJS,home,34,20,5,4
2024020293,2024-11-18,DET,away,20,34,4,5
2024020294,2024-11-19,OTT,home,29,31,2,5
2024020294,2024-11-19,EDM,away,31,29,5,2
2024020295,2024-11-19,PIT,home,19,35,2,3
2024020295,2024-11-19,TBL,away,35,19,3,2
2024020296,2024-11-19,STL,home,24,28,2,4
2024020296,2024-11-19,MIN,away,28,24,4,2
2024020297,2024-11-19,WPG,home,27,23,6,3
2024020297,2024-11-19,FLA,away,23,27,3,6
2024020298,2024-11-19,CHI,home,20,24,2,3
2024020298,2024-11-19,ANA,away,24,20,3,2
2024020299,2024-11-19,CGY,home,31,29,2,1
2024020299,2024-11-19,NYI,away,29,31,1,2
2024020300,2024-11-19,VAN,home,24,33,3,4
2024020300,2024-11-19,NYR,away,33,24,4,3
2024020301,2024-11-20,TOR,home,26,31,3,0
2024020301,2024-11-20,VGK,away,31,26,0,3
2024020302,2024-11-20,PHI,home,19,37,1,4
2024020302,2024-11-20,CAR,away,37,19,4,1
2024020303,2024-11-20,DAL,home,31,23,5,2
2024020303,2024-11-20,SJS,away,23,31,2,5
2024020304,2024-11-20,SEA,home,37,24,3,0
2024020304,2024-11-20,NSH,away,24,37,0,3
2024020305,2024-11-20,LAK,home,23,19,0,1
2024020305,2024-11-20,BUF,away,19,23,1,0
2024020306,2024-11-21,BOS,home,31,22,1,0
2024020306,2024-11-21,UTA,away,22,31,0,1
2024020307,2024-11-21,OTT,home,40,32,2,3
2024020307,2024-11-21,VGK,away,32,40,3,2
2024020308,2024-11-21,DET,home,31,23,2,1
2024020308,2024-11-21,NYI,away,23,31,1,2
2024020309,2024-11-21,NJD,home,21,22,4,2
2024020309,2024-11-21,CAR,away,22,21,2,4
2024020310,2024-11-21,WSH,home,29,27,1,2
2024020310,2024-11-21,COL,away,27,29,2,1
2024020311,2024-11-21,CBJ,home,43,30,7,6
2024020311,2024-11-21,TBL,away,30,43,6,7
2024020312,2024-11-21,STL,home,31,24,3,2
2024020312,2024-11-21,SJS,away,24,31,2,3
2024020313,2024-11-21,CHI,home,20,33,3,1
2024020313,2024-11-21,FLA,away,33,20,1,3
2024020314,2024-11-21,CGY,home,49,29,3,2
2024020314,2024-11-21,NYR,away,29,49,2,3
2024020315,2024-11-21,EDM,home,31,26,3,5
2024020315,2024-11-21,MIN,away,26,31,5,3
2024020316,2024-11-22,PIT,home,18,30,1,4
2024020316,2024-11-22,WPG,away,30,18,4,1
2024020317,2024-11-22,ANA,home,24,32,2,3
2024020317,2024-11-22,BUF,away,32,24,3,2
2024020318,2024-11-23,PHI,home,37,21,3,2
2024020318,2024-11-23,CHI,away,21,37,2,3
2024020319,2024-11-23,CGY,home,31,23,4,3
2024020319,2024-11-23,MIN,away,23,31,3,4
2024020320,2024-11-23,LAK,home,21,20,2,1
2024020320,2024-11-23,SEA,away,20,21,1,2
2024020321,2024-11-23,FLA,home,31,25,4,7
2024020321,2024-11-23,COL,away,25,31,7,4
2024020322,2024-11-23,MTL,home,17,28,2,6
2024020322,2024-11-23,VGK,away,28,17,6,2
2024020323,2024-11-23,OTT,home,29,21,3,4
2024020323,2024-11-23,VAN,away,21,29,4,3
2024020324,2024-11-23,DET,home,20,29,1,2
2024020324,2024-11-23,BOS,away,29,20,2,1
2024020325,2024-11-23,TBL,home,29,28,2,4
2024020325,2024-11-23,DAL,away,28,29,4,2
2024020326,2024-11-23,PIT,home,28,30,1,6
2024020326,2024-11-23,UTA,away,30,28,6,1
2024020327,2024-11-23,WSH,home,25,33,2,3
2024020327,2024-11-23,NJD,away,33,25,3,2
2024020328,2024-11-23,CBJ,home,32,36,5,4
2024020328,2024-11-23,CAR,away,36,32,4,5
2024020329,2024-11-23,NSH,home,36,24,4,1
2024020329,2024-11-23,WPG,away,24,36,1,4
2024020330,2024-11-23,NYI,home,31,25,3,1
2024020330,2024-11-23,STL,away,25,31,1,3
2024020331,2024-11-23,SJS,home,33,31,2,4
2024020331,2024-11-23,BUF,away,31,33,4,2
2024020332,2024-11-23,EDM,home,40,34,6,2
2024020332,2024-11-23,NYR,away,34,40,2,6
2024020333,2024-11-24,TOR,home,35,26,3,2
2024020333,2024-11-24,UTA,away,26,35,2,3
2024020334,2024-11-25,TBL,home,33,25,8,2
2024020334,2024-11-25,COL,away,25,33,2,8
2024020335,2024-11-25,FLA,home,21,31,1,4
2024020335,2024-11-25,WSH,away,31,21,4,1
2024020336,2024-11-25,NJD,home,46,22,5,2
2024020336,2024-11-25,NSH,away,22,46,2,5
2024020337,2024-11-25,NYR,home,29,44,2,5
2024020337,2024-11-25,STL,away,44,29,5,2
2024020338,2024-11-25,PHI,home,36,30,4,5
2024020338,2024-11-25,VGK,away,30,36,5,4
2024020339,2024-11-25,CAR,home,34,19,6,4
2024020339,2024-11-25,DAL,away,19,34,4,6
2024020340,2024-11-25,OTT,home,30,27,4,3
2024020340,2024-11-25,CGY,away,27,30,3,4
2024020341,2024-11-25,NYI,home,29,21,2,4
2024020341,2024-11-25,DET,away,21,29,4,2
2024020342,2024-11-25,MIN,home,44,32,1,4
2024020342,2024-11-25,WPG,away,32,44,4,1
2024020343,2024-11-25,ANA,home,23,28,2,3
2024020343,2024-11-25,SEA,away,28,23,3,2
2024020344,2024-11-25,SJS,home,21,24,7,2
2024020344,2024-11-25,LAK,away,24,21,2,7
2024020345,2024-11-26,BOS,home,33,15,0,2
2024020345,2024-11-26,VAN,away,15,33,2,0
2024020346,2024-11-26,MTL,home,13,29,2,3
2024020346,2024-11-26,UTA,away,29,13,3,2
2024020347,2024-11-27,BUF,home,39,30,0,1
2024020347,2024-11-27,MIN,away,30,39,1,0
2024020348,2024-11-27,NJD,home,32,20,0,3
2024020348,2024-11-27,STL,away,20,32,3,0
2024020349,2024-11-27,CAR,home,31,22,4,3
2024020349,2024-11-27,NYR,away,22,31,3,4
2024020350,2024-11-27,DET,home,27,25,2,1
2024020350,2024-11-27,CGY,away,25,27,1,2
2024020351,2024-11-27,TBL,home,28,32,4,5
2024020351,2024-11-27,WSH,away,32,28,5,4
2024020352,2024-11-27,FLA,home,24,24,5,1
2024020352,2024-11-27,TOR,away,24,24,1,5
2024020353,2024-11-27,NYI,home,24,21,3,6
2024020353,2024-11-27,BOS,away,21,24,6,3
2024020354,2024-11-27,PIT,home,23,29,5,4
2024020354,2024-11-27,VAN,away,29,23,4,5
2024020355,2024-11-27,CBJ,home,24,23,3,4
2024020355,2024-11-27,MTL,away,23,24,4,3
2024020356,2024-11-27,NSH,home,27,23,2,3
2024020356,2024-11-27,PHI,away,23,27,3,2
2024020357,2024-11-27,CHI,home,26,27,6,2
2024020357,2024-11-27,DAL,away,27,26,2,6
2024020358,2024-11-27,COL,home,34,19,2,1
2024020358,2024-11-27,VGK,away,19,34,1,2
2024020359,2024-11-27,LAK,home,33,14,4,1
2024020359,2024-11-27,WPG,away,14,33,1,4
2024020360,2024-11-27,SEA,home,44,33,2,5
2024020360,2024-11-27,ANA,away,33,44,5,2
2024020361,2024-11-27,SJS,home,39,11,3,4
2024020361,2024-11-27,OTT,away,11,39,4,3
2024020362,2024-11-29,PHI,home,35,23,3,1
2024020362,2024-11-29,NYR,away,23,35,1,3
2024020363,2024-11-29,MIN,home,29,23,3,2
2024020363,2024-11-29,CHI,away,23,29,2,3
2024020364,2024-11-29,BUF,home,34,22,3,4
2024020364,2024-11-29,VAN,away,22,34,4,3
2024020365,2024-11-29,DET,home,28,29,4,5
2024020365,2024-11-29,NJD,away,29,28,5,4
2024020366,2024-11-29,WSH,home,26,24,5,4
2024020366,2024-11-29,NYI,away,24,26,4,5
2024020367,2024-11-29,CAR,home,31,30,3,6
2024020367,2024-11-29,FLA,away,30,31,6,3
2024020368,2024-11-29,CBJ,home,34,29,5,2
2024020368,2024-11-29,CGY,away,29,34,2,5
2024020369,2024-11-29,NSH,home,31,28,2,3
2024020369,2024-11-29,TBL,away,28,31,3,2
2024020370,2024-11-29,ANA,home,31,18,1,2
2024020370,2024-11-29,LAK,away,18,31,2,1
2024020371,2024-11-29,SJS,home,27,31,8,5
2024020371,2024-11-29,SEA,away,31,27,5,8
2024020372,2024-11-29,BOS,home,31,36,1,2
2024020372,2024-11-29,PIT,away,36,31,2,1
2024020373,2024-11-29,DAL,home,24,32,5,3
2024020373,2024-11-29,COL,away,32,24,3,5
2024020374,2024-11-29,VGK,home,30,25,4,3
2024020374,2024-11-29,WPG,away,25,30,3,4
2024020375,2024-11-29,UTA,home,31,32,3,4
2024020375,2024-11-29,EDM,away,32,31,4,3
2024020376,2024-11-30,NYR,home,28,28,4,3
2024020376,2024-11-30,MTL,away,28,28,3,4
2024020377,2024-11-30,FLA,home,35,20,6,0
2024020377,2024-11-30,CAR,away,20,35,0,6
2024020378,2024-11-30,TBL,home,41,29,3,5
2024020378,2024-11-30,TOR,away,29,41,5,3
2024020379,2024-11-30,NJD,home,27,32,5,6
2024020379,2024-11-30,WSH,away,32,27,6,5
2024020380,2024-11-30,PIT,home,43,32,6,2
2024020380,2024-11-30,CGY,away,32,43,2,6
2024020381,2024-11-30,STL,home,27,31,2,3
2024020381,2024-11-30,PHI,away,31,27,3,2
2024020382,2024-11-30,LAK,home,27,22,5,2
2024020382,2024-11-30,OTT,away,22,27,2,5
2024020383,2024-11-30,NYI,home,20,29,3,0
2024020383,2024-11-30,BUF,away,29,20,0,3
2024020384,2024-11-30,MIN,home,28,27,3,2
2024020384,2024-11-30,NSH,away,27,28,2,3
2024020385,2024-11-30,COL,home,28,32,1,4
2024020385,2024-11-30,EDM,away,32,28,4,1
2024020386,2024-11-30,VGK,home,29,28,0,6
2024020386,2024-11-30,UTA,away,28,29,6,0
2024020387,2024-11-30,SEA,home,38,23,2,4
2024020387,2024-11-30,SJS,away,23,38,4,2
2024020388,2024-12-01,DET,home,31,32,4,5
2024020388,2024-12-01,VAN,away,32,31,5,4
2024020389,2024-12-01,BOS,home,30,28,6,3
2024020389,2024-12-01,MTL,away,28,30,3,6
2024020390,2024-12-01,CHI,home,31,36,3,6
2024020390,2024-12-01,CBJ,away,36,31,6,3
2024020391,2024-12-01,DAL,home,31,27,3,1
2024020391,2024-12-01,WPG,away,27,31,1,3
2024020392,2024-12-01,ANA,home,34,31,4,3
2024020392,2024-12-01,OTT,away,31,34,3,4
2024020393,2024-12-02,NYR,home,39,28,1,5
2024020393,2024-12-02,NJD,away,28,39,5,1
2024020394,2024-12-02,TOR,home,22,28,4,1
2024020394,2024-12-02,CHI,away,28,22,1,4
2024020395,2024-12-02,UTA,home,37,21,1,2
2024020395,2024-12-02,DAL,away,21,37,2,1
2024020396,2024-12-03,BOS,home,35,25,3,2
2024020396,2024-12-03,DET,away,25,35,2,3
2024020397,2024-12-03,BUF,home,30,41,4,5
2024020397,2024-12-03,COL,away,41,30,5,4
2024020398,2024-12-03,MTL,home,27,31,2,1
2024020398,2024-12-03,NYI,away,31,27,1,2
2024020399,2024-12-03,PIT,home,16,41,5,4
2024020399,2024-12-03,FLA,away,41,16,4,5
2024020400,2024-12-03,WSH,home,28,31,1,2
2024020400,2024-12-03,SJS,away,31,28,2,1
2024020401,2024-12-03,CAR,home,19,28,2,4
2024020401,2024-12-03,SEA,away,28,19,4,2
2024020402,2024-12-03,MIN,home,29,32,3,2
2024020402,2024-12-03,VAN,away,32,29,2,3
2024020403,2024-12-03,WPG,home,23,32,1,4
2024020403,2024-12-03,STL,away,32,23,4,1
2024020404,2024-12-03,CGY,home,22,16,3,0
2024020404,2024-12-03,CBJ,away,16,22,0,3
2024020405,2024-12-03,VGK,home,16,28,1,0
2024020405,2024-12-03,EDM,away,28,16,0,1
2024020406,2024-12-04,TOR,home,28,24,3,2
2024020406,2024-12-04,NSH,away,24,28,2,3
2024020407,2024-12-04,CHI,home,22,27,2,4
2024020407,2024-12-04,BOS,away,27,22,4,2
2024020408,2024-12-04,ANA,home,20,33,1,4
2024020408,2024-12-04,VGK,away,33,20,4,1
2024020409,2024-12-04,LAK,home,17,28,3,2
2024020409,2024-12-04,DAL,away,28,17,2,3
2024020410,2024-12-05,BUF,home,30,31,2,3
2024020410,2024-12-05,WPG,away,31,30,3,2
2024020411,2024-12-05,MTL,home,30,29,3,0
2024020411,2024-12-05,NSH,away,29,30,0,3
2024020412,2024-12-05,OTT,home,32,20,2,1
2024020412,2024-12-05,DET,away,20,32,1,2
2024020413,2024-12-05,TBL,home,35,21,8,1
2024020413,2024-12-05,SJS,away,21,35,1,8
2024020414,2024-12-05,PHI,home,34,28,5,7
2024020414,2024-12-05,FLA,away,28,34,7,5
2024020415,2024-12-05,CAR,home,35,19,5,3
2024020415,2024-12-05,COL,away,19,35,3,5
2024020416,2024-12-05,NYI,home,29,25,2,5
2024020416,2024-12-05,SEA,away,25,29,5,2
2024020417,2024-12-05,CGY,home,39,24,3,4
2024020417,2024-12-05,STL,away,24,39,4,3
2024020418,2024-12-05,EDM,home,36,22,6,3
2024020418,2024-12-05,CBJ,away,22,36,3,6
2024020419,2024-12-06,TOR,home,21,26,1,3
2024020419,2024-12-06,WSH,away,26,21,3,1
2024020420,2024-12-06,NJD,home,36,19,3,2
2024020420,2024-12-06,SEA,away,19,36,2,3
2024020421,2024-12-06,NYR,home,32,22,4,2
2024020421,2024-12-06,PIT,away,22,32,2,4
2024020422,2024-12-06,VAN,home,17,32,5,2
2024020422,2024-12-06,CBJ,away,32,17,2,5
2024020423,2024-12-06,VGK,home,28,40,3,2
2024020423,2024-12-06,DAL,away,40,28,2,3
2024020424,2024-12-06,ANA,home,27,33,1,5
2024020424,2024-12-06,MIN,away,33,27,5,1
2024020425,2024-12-07,BOS,home,31,26,4,3
2024020425,2024-12-07,PHI,away,26,31,3,4
2024020426,2024-12-07,BUF,home,25,28,2,5
2024020426,2024-12-07,UTA,away,28,25,5,2
2024020427,2024-12-07,CHI,home,14,29,2,4
2024020427,2024-12-07,WPG,away,29,14,4,2
2024020428,2024-12-07,NYI,home,25,31,4,3
2024020428,2024-12-07,CAR,away,31,25,3,4
2024020429,2024-12-07,FLA,home,54,29,3,1
2024020429,2024-12-07,SJS,away,29,54,1,3
2024020430,2024-12-07,MTL,home,24,35,2,4
2024020430,2024-12-07,WSH,away,35,24,4,2
2024020431,2024-12-07,OTT,home,30,37,3,1
2024020431,2024-12-07,NSH,away,37,30,1,3
2024020432,2024-12-07,DET,home,30,25,1,2
2024020432,2024-12-07,COL,away,25,30,2,1
2024020433,2024-12-07,PIT,home,29,27,5,2
2024020433,2024-12-07,TOR,away,27,29,2,5
2024020434,2024-12-07,LAK,home,34,23,4,1
2024020434,2024-12-07,MIN,away,23,34,1,4
2024020435,2024-12-07,EDM,home,21,31,4,2
2024020435,2024-12-07,STL,away,31,21,2,4
2024020436,2024-12-08,NYR,home,37,22,5,7
2024020436,2024-12-08,SEA,away,22,37,7,5
2024020437,2024-12-08,VAN,home,25,33,2,4
2024020437,2024-12-08,TBL,away,33,25,4,2
2024020438,2024-12-08,OTT,home,31,13,2,4
2024020438,2024-12-08,NYI,away,13,31,4,2
2024020439,2024-12-08,WPG,home,25,28,1,4
2024020439,2024-12-08,CBJ,away,28,25,4,1
2024020440,2024-12-08,NJD,home,25,24,0,4
2024020440,2024-12-08,COL,away,24,25,4,0
2024020441,2024-12-08,PHI,home,24,25,2,4
2024020441,2024-12-08,UTA,away,25,24,4,2
2024020442,2024-12-08,DAL,home,28,31,6,2
2024020442,2024-12-08,CGY,away,31,28,2,6
